Year,Season,NOC,Athlets,Medals,Gold,Silver,Bronze
2006,Winter,LIB,7,0.0,0.0,0.0,0.0
2006,Winter,LIE,12,0.0,0.0,0.0,0.0
2006,Winter,LTU,14,0.0,0.0,0.0,0.0
2006,Winter,LUX,1,0.0,0.0,0.0,0.0
2006,Winter,MAD,2,0.0,0.0,0.0,0.0
2006,Winter,MDA,10,0.0,0.0,0.0,0.0
2006,Winter,MGL,2,0.0,0.0,0.0,0.0
2006,Winter,MKD,5,0.0,0.0,0.0,0.0
2006,Winter,MON,10,0.0,0.0,0.0,0.0
2006,Winter,NED,63,0.024714828897338403,0.017045454545454544,0.011428571428571429,0.045714285714285714
2006,Winter,NEP,1,0.0,0.0,0.0,0.0
2006,Winter,NOR,161,0.043726235741444866,0.011363636363636364,0.05142857142857143,0.06857142857142857
2006,Winter,NZL,18,0.0,0.0,0.0,0.0
2006,Winter,POL,91,0.0038022813688212928,0.0,0.005714285714285714,0.005714285714285714
2006,Winter,POR,1,0.0,0.0,0.0,0.0
2006,Winter,PRK,7,0.0,0.0,0.0,0.0
2006,Winter,ROU,53,0.0,0.0,0.0,0.0
2006,Winter,RSA,9,0.0,0.0,0.0,0.0
2006,Winter,RUS,283,0.0779467680608365,0.09090909090909091,0.06857142857142857,0.07428571428571429
2006,Winter,SCG,11,0.0,0.0,0.0,0.0
2006,Winter,SEN,3,0.0,0.0,0.0,0.0
2006,Winter,SLO,96,0.0,0.0,0.0,0.0
2006,Winter,SMR,1,0.0,0.0,0.0,0.0
2006,Winter,SUI,181,0.039923954372623575,0.028409090909090908,0.04,0.05142857142857143
2006,Winter,SVK,114,0.0019011406844106464,0.0,0.005714285714285714,0.0
2006,Winter,SWE,168,0.12167300380228137,0.19886363636363635,0.12,0.045714285714285714
2006,Winter,THA,1,0.0,0.0,0.0,0.0
2006,Winter,TJK,3,0.0,0.0,0.0,0.0
2006,Winter,TPE,1,0.0,0.0,0.0,0.0
2006,Winter,TUR,17,0.0,0.0,0.0,0.0
2006,Winter,UKR,109,0.005703422053231939,0.0,0.0,0.017142857142857144
2006,Winter,USA,325,0.09885931558935361,0.05113636363636364,0.06285714285714286,0.18285714285714286
2006,Winter,UZB,4,0.0,0.0,0.0,0.0
2006,Winter,VEN,1,0.0,0.0,0.0,0.0
2008,Summer,AFG,4,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,AHO,4,0.0,0.0,0.0,0.0
2008,Summer,ALB,12,0.0,0.0,0.0,0.0
2008,Summer,ALG,57,0.0009765625,0.0,0.0014992503748125937,0.0014084507042253522
2008,Summer,AND,5,0.0,0.0,0.0,0.0
2008,Summer,ANG,33,0.0,0.0,0.0,0.0
2008,Summer,ANT,5,0.0,0.0,0.0,0.0
2008,Summer,ARG,145,0.02490234375,0.029806259314456036,0.0,0.04366197183098591
2008,Summer,ARM,26,0.0029296875,0.0,0.0,0.008450704225352112
2008,Summer,ARU,2,0.0,0.0,0.0,0.0
2008,Summer,ASA,4,0.0,0.0,0.0,0.0
2008,Summer,AUS,570,0.07275390625,0.046199701937406856,0.06296851574212893,0.10704225352112676
2008,Summer,AUT,93,0.00146484375,0.0,0.0014992503748125937,0.0028169014084507044
2008,Summer,AZE,44,0.00341796875,0.0014903129657228018,0.0029985007496251873,0.005633802816901409
2008,Summer,BAH,33,0.00341796875,0.0,0.008995502248875561,0.0014084507042253522
2008,Summer,BAN,5,0.0,0.0,0.0,0.0
2008,Summer,BAR,10,0.0,0.0,0.0,0.0
2008,Summer,BDI,3,0.0,0.0,0.0,0.0
2008,Summer,BEL,112,0.00244140625,0.0014903129657228018,0.005997001499250375,0.0
2008,Summer,BEN,5,0.0,0.0,0.0,0.0
2008,Summer,BER,6,0.0,0.0,0.0,0.0
2008,Summer,BHU,2,0.0,0.0,0.0,0.0
2008,Summer,BIH,7,0.0,0.0,0.0,0.0
2008,Summer,BIZ,4,0.0,0.0,0.0,0.0
2008,Summer,BLR,237,0.01416015625,0.011922503725782414,0.0074962518740629685,0.022535211267605635
2008,Summer,BOL,7,0.0,0.0,0.0,0.0
2008,Summer,BOT,11,0.0,0.0,0.0,0.0
2008,Summer,BRA,338,0.0380859375,0.020864381520119227,0.050974512743628186,0.04225352112676056
2008,Summer,BRN,15,0.0,0.0,0.0,0.0
2008,Summer,BUL,87,0.00244140625,0.0014903129657228018,0.0014992503748125937,0.004225352112676056
2008,Summer,BUR,6,0.0,0.0,0.0,0.0
2008,Summer,CAF,3,0.0,0.0,0.0,0.0
2008,Summer,CAM,4,0.0,0.0,0.0,0.0
2008,Summer,CAN,449,0.01708984375,0.01639344262295082,0.019490254872563718,0.015492957746478873
2008,Summer,CAY,6,0.0,0.0,0.0,0.0
2008,Summer,CGO,5,0.0,0.0,0.0,0.0
2008,Summer,CHA,2,0.0,0.0,0.0,0.0
2008,Summer,CHI,29,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,CHN,730,0.08984375,0.11028315946348734,0.07946026986506746,0.08028169014084507
2008,Summer,CIV,22,0.0,0.0,0.0,0.0
2008,Summer,CMR,32,0.00048828125,0.0014903129657228018,0.0,0.0
2008,Summer,COD,5,0.0,0.0,0.0,0.0
2008,Summer,COK,4,0.0,0.0,0.0,0.0
2008,Summer,COL,90,0.0009765625,0.0,0.0014992503748125937,0.0014084507042253522
2008,Summer,COM,3,0.0,0.0,0.0,0.0
2008,Summer,CPV,2,0.0,0.0,0.0,0.0
2008,Summer,CRC,8,0.0,0.0,0.0,0.0
2008,Summer,CRO,125,0.00244140625,0.0,0.0029985007496251873,0.004225352112676056
2008,Summer,CUB,171,0.02294921875,0.0029806259314456036,0.050974512743628186,0.015492957746478873
2008,Summer,CYP,18,0.0,0.0,0.0,0.0
2008,Summer,CZE,158,0.00341796875,0.004470938897168405,0.005997001499250375,0.0
2008,Summer,DEN,108,0.00927734375,0.00894187779433681,0.010494752623688156,0.008450704225352112
2008,Summer,DJI,2,0.0,0.0,0.0,0.0
2008,Summer,DMA,2,0.0,0.0,0.0,0.0
2008,Summer,DOM,27,0.0009765625,0.0014903129657228018,0.0014992503748125937,0.0
2008,Summer,ECU,26,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,EGY,116,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,ERI,11,0.0,0.0,0.0,0.0
2008,Summer,ESA,14,0.0,0.0,0.0,0.0
2008,Summer,ESP,355,0.0341796875,0.010432190760059613,0.0704647676161919,0.022535211267605635
2008,Summer,EST,53,0.00146484375,0.0014903129657228018,0.0029985007496251873,0.0
2008,Summer,ETH,29,0.00341796875,0.005961251862891207,0.0014992503748125937,0.0028169014084507044
2008,Summer,FIJ,6,0.0,0.0,0.0,0.0
2008,Summer,FIN,70,0.00244140625,0.0014903129657228018,0.0029985007496251873,0.0028169014084507044
2008,Summer,FRA,448,0.03759765625,0.037257824143070044,0.035982008995502246,0.03943661971830986
2008,Summer,FSM,5,0.0,0.0,0.0,0.0
2008,Summer,GAB,4,0.0,0.0,0.0,0.0
2008,Summer,GAM,3,0.0,0.0,0.0,0.0
2008,Summer,GBR,420,0.03955078125,0.046199701937406856,0.037481259370314844,0.035211267605633804
2008,Summer,GBS,3,0.0,0.0,0.0,0.0
2008,Summer,GEO,38,0.0029296875,0.004470938897168405,0.0,0.004225352112676056
2008,Summer,GEQ,3,0.0,0.0,0.0,0.0
2008,Summer,GER,558,0.04833984375,0.06259314456035768,0.0239880059970015,0.057746478873239436
2008,Summer,GHA,9,0.0,0.0,0.0,0.0
2008,Summer,GRE,176,0.00341796875,0.0,0.004497751124437781,0.005633802816901409
2008,Summer,GRN,9,0.0,0.0,0.0,0.0
2008,Summer,GUA,13,0.0,0.0,0.0,0.0
2008,Summer,GUI,5,0.0,0.0,0.0,0.0
2008,Summer,GUM,7,0.0,0.0,0.0,0.0
2008,Summer,GUY,4,0.0,0.0,0.0,0.0
2008,Summer,HAI,7,0.0,0.0,0.0,0.0
2008,Summer,HKG,47,0.0,0.0,0.0,0.0
2008,Summer,HON,26,0.0,0.0,0.0,0.0
2008,Summer,HUN,216,0.01318359375,0.02384500745156483,0.01199400299850075,0.004225352112676056
2008,Summer,INA,26,0.00341796875,0.0029806259314456036,0.0029985007496251873,0.004225352112676056
2008,Summer,IND,67,0.00146484375,0.0014903129657228018,0.0,0.0028169014084507044
2008,Summer,IRI,55,0.0009765625,0.0014903129657228018,0.0,0.0014084507042253522
2008,Summer,IRL,63,0.00146484375,0.0,0.0014992503748125937,0.0028169014084507044
2008,Summer,IRQ,4,0.0,0.0,0.0,0.0
2008,Summer,ISL,31,0.0068359375,0.0,0.020989505247376312,0.0
2008,Summer,ISR,60,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,ISV,8,0.0,0.0,0.0,0.0
2008,Summer,ITA,459,0.0205078125,0.011922503725782414,0.020989505247376312,0.028169014084507043
2008,Summer,IVB,2,0.0,0.0,0.0,0.0
2008,Summer,JAM,66,0.0068359375,0.007451564828614009,0.004497751124437781,0.008450704225352112
2008,Summer,JOR,7,0.0,0.0,0.0,0.0
2008,Summer,JPN,457,0.02490234375,0.03427719821162444,0.022488755622188907,0.018309859154929577
2008,Summer,KAZ,146,0.00634765625,0.0029806259314456036,0.005997001499250375,0.009859154929577466
2008,Summer,KEN,47,0.00732421875,0.00894187779433681,0.005997001499250375,0.007042253521126761
2008,Summer,KGZ,22,0.0009765625,0.0,0.0014992503748125937,0.0014084507042253522
2008,Summer,KIR,2,0.0,0.0,0.0,0.0
2008,Summer,KOR,329,0.0380859375,0.06110283159463487,0.01649175412293853,0.036619718309859155
2008,Summer,KSA,18,0.0,0.0,0.0,0.0
2008,Summer,KUW,8,0.0,0.0,0.0,0.0
2008,Summer,LAO,4,0.0,0.0,0.0,0.0
2008,Summer,LAT,53,0.00146484375,0.0014903129657228018,0.0014992503748125937,0.0014084507042253522
2008,Summer,LBA,6,0.0,0.0,0.0,0.0
2008,Summer,LBR,4,0.0,0.0,0.0,0.0
2008,Summer,LCA,4,0.0,0.0,0.0,0.0
2008,Summer,LES,5,0.0,0.0,0.0,0.0
2008,Summer,LIB,6,0.0,0.0,0.0,0.0
2008,Summer,LIE,2,0.0,0.0,0.0,0.0
2008,Summer,LTU,78,0.00244140625,0.0,0.0029985007496251873,0.004225352112676056
2008,Summer,LUX,19,0.0,0.0,0.0,0.0
2008,Summer,MAD,6,0.0,0.0,0.0,0.0
2008,Summer,MAR,49,0.0009765625,0.0,0.0014992503748125937,0.0014084507042253522
2008,Summer,MAS,42,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,MAW,4,0.0,0.0,0.0,0.0
2008,Summer,MDA,30,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,MDV,4,0.0,0.0,0.0,0.0
2008,Summer,MEX,103,0.001953125,0.0029806259314456036,0.0,0.0028169014084507044
2008,Summer,MGL,31,0.001953125,0.0029806259314456036,0.0029985007496251873,0.0
2008,Summer,MHL,5,0.0,0.0,0.0,0.0
2008,Summer,MKD,7,0.0,0.0,0.0,0.0
2008,Summer,MLI,17,0.0,0.0,0.0,0.0
2008,Summer,MLT,6,0.0,0.0,0.0,0.0
2008,Summer,MNE,20,0.0,0.0,0.0,0.0
2008,Summer,MON,5,0.0,0.0,0.0,0.0
2008,Summer,MOZ,4,0.0,0.0,0.0,0.0
2008,Summer,MRI,11,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,MTN,2,0.0,0.0,0.0,0.0
2008,Summer,MYA,7,0.0,0.0,0.0,0.0
2008,Summer,NAM,11,0.0,0.0,0.0,0.0
2008,Summer,NCA,7,0.0,0.0,0.0,0.0
2008,Summer,NED,283,0.02978515625,0.05812220566318927,0.026986506746626688,0.005633802816901409
2008,Summer,NEP,8,0.0,0.0,0.0,0.0
2008,Summer,NGR,89,0.01123046875,0.0,0.0239880059970015,0.009859154929577466
2008,Summer,NIG,4,0.0,0.0,0.0,0.0
2008,Summer,NOR,102,0.0107421875,0.02384500745156483,0.0074962518740629685,0.0014084507042253522
2008,Summer,NRU,1,0.0,0.0,0.0,0.0
2008,Summer,NZL,201,0.00732421875,0.005961251862891207,0.0029985007496251873,0.01267605633802817
2008,Summer,OMA,4,0.0,0.0,0.0,0.0
2008,Summer,PAK,22,0.0,0.0,0.0,0.0
2008,Summer,PAN,5,0.00048828125,0.0014903129657228018,0.0,0.0
2008,Summer,PAR,7,0.0,0.0,0.0,0.0
2008,Summer,PER,13,0.0,0.0,0.0,0.0
2008,Summer,PHI,17,0.0,0.0,0.0,0.0
2008,Summer,PLE,4,0.0,0.0,0.0,0.0
2008,Summer,PLW,5,0.0,0.0,0.0,0.0
2008,Summer,PNG,9,0.0,0.0,0.0,0.0
2008,Summer,POL,316,0.009765625,0.00894187779433681,0.019490254872563718,0.0014084507042253522
2008,Summer,POR,87,0.0009765625,0.0014903129657228018,0.0014992503748125937,0.0
2008,Summer,PRK,66,0.0029296875,0.0029806259314456036,0.0014992503748125937,0.004225352112676056
2008,Summer,PUR,31,0.0,0.0,0.0,0.0
2008,Summer,QAT,20,0.0,0.0,0.0,0.0
2008,Summer,ROU,172,0.0107421875,0.007451564828614009,0.0014992503748125937,0.022535211267605635
2008,Summer,RSA,179,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,RUS,600,0.0693359375,0.06408345752608048,0.06896551724137931,0.07464788732394366
2008,Summer,RWA,4,0.0,0.0,0.0,0.0
2008,Summer,SAM,7,0.0,0.0,0.0,0.0
2008,Summer,SEN,17,0.0,0.0,0.0,0.0
2008,Summer,SEY,10,0.0,0.0,0.0,0.0
2008,Summer,SGP,36,0.00146484375,0.0,0.004497751124437781,0.0
2008,Summer,SKN,6,0.0,0.0,0.0,0.0
2008,Summer,SLE,3,0.0,0.0,0.0,0.0
2008,Summer,SLO,73,0.00244140625,0.0014903129657228018,0.0029985007496251873,0.0028169014084507044
2008,Summer,SMR,4,0.0,0.0,0.0,0.0
2008,Summer,SOL,3,0.0,0.0,0.0,0.0
2008,Summer,SOM,2,0.0,0.0,0.0,0.0
2008,Summer,SRB,97,0.00732421875,0.0,0.0014992503748125937,0.01971830985915493
2008,Summer,SRI,9,0.0,0.0,0.0,0.0
2008,Summer,STP,4,0.0,0.0,0.0,0.0
2008,Summer,SUD,9,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,SUI,116,0.00537109375,0.004470938897168405,0.0014992503748125937,0.009859154929577466
2008,Summer,SUR,4,0.0,0.0,0.0,0.0
2008,Summer,SVK,67,0.0048828125,0.005961251862891207,0.0074962518740629685,0.0014084507042253522
2008,Summer,SWE,169,0.00341796875,0.0,0.0074962518740629685,0.0028169014084507044
2008,Summer,SWZ,4,0.0,0.0,0.0,0.0
2008,Summer,SYR,7,0.0,0.0,0.0,0.0
2008,Summer,TAN,9,0.0,0.0,0.0,0.0
2008,Summer,TGA,3,0.0,0.0,0.0,0.0
2008,Summer,THA,53,0.001953125,0.0029806259314456036,0.0029985007496251873,0.0
2008,Summer,TJK,16,0.0009765625,0.0,0.0014992503748125937,0.0014084507042253522
2008,Summer,TKM,10,0.0,0.0,0.0,0.0
2008,Summer,TLS,1,0.0,0.0,0.0,0.0
2008,Summer,TOG,4,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,TPE,92,0.001953125,0.0,0.0,0.005633802816901409
2008,Summer,TTO,35,0.0029296875,0.007451564828614009,0.0014992503748125937,0.0
2008,Summer,TUN,29,0.00048828125,0.0014903129657228018,0.0,0.0
2008,Summer,TUR,71,0.00341796875,0.0014903129657228018,0.004497751124437781,0.004225352112676056
2008,Summer,TUV,3,0.0,0.0,0.0,0.0
2008,Summer,UAE,9,0.0,0.0,0.0,0.0
2008,Summer,UGA,11,0.0,0.0,0.0,0.0
2008,Summer,UKR,327,0.01513671875,0.014903129657228018,0.0074962518740629685,0.022535211267605635
2008,Summer,URU,13,0.0,0.0,0.0,0.0
2008,Summer,USA,763,0.15478515625,0.18926974664679583,0.16491754122938532,0.11267605633802817
2008,Summer,UZB,69,0.0029296875,0.0014903129657228018,0.0029985007496251873,0.004225352112676056
2008,Summer,VAN,3,0.0,0.0,0.0,0.0
2008,Summer,VEN,126,0.00048828125,0.0,0.0,0.0014084507042253522
2008,Summer,VIE,18,0.00048828125,0.0,0.0014992503748125937,0.0
2008,Summer,VIN,2,0.0,0.0,0.0,0.0
2008,Summer,YEM,8,0.0,0.0,0.0,0.0
2008,Summer,ZAM,8,0.0,0.0,0.0,0.0
2008,Summer,ZIM,16,0.001953125,0.0014903129657228018,0.004497751124437781,0.0
2010,Winter,ALB,2,0.0,0.0,0.0,0.0
2010,Winter,ALG,1,0.0,0.0,0.0,0.0
2010,Winter,AND,20,0.0,0.0,0.0,0.0
2010,Winter,ARG,20,0.0,0.0,0.0,0.0
2010,Winter,ARM,6,0.0,0.0,0.0,0.0
2010,Winter,AUS,49,0.0057692307692307696,0.011494252873563218,0.005714285714285714,0.0
2010,Winter,AUT,132,0.05,0.06321839080459771,0.05142857142857143,0.03508771929824561
2010,Winter,AZE,4,0.0,0.0,0.0,0.0
2010,Winter,BEL,10,0.0,0.0,0.0,0.0
2010,Winter,BER,1,0.0,0.0,0.0,0.0
2010,Winter,BIH,10,0.0,0.0,0.0,0.0
2010,Winter,BLR,95,0.0057692307692307696,0.005747126436781609,0.005714285714285714,0.005847953216374269
2010,Winter,BRA,7,0.0,0.0,0.0,0.0
2010,Winter,BUL,41,0.0,0.0,0.0,0.0
2010,Winter,CAN,308,0.17307692307692307,0.3850574712643678,0.08571428571428572,0.04678362573099415
2010,Winter,CAY,1,0.0,0.0,0.0,0.0
2010,Winter,CHI,10,0.0,0.0,0.0,0.0
2010,Winter,CHN,127,0.03653846153846154,0.05172413793103448,0.017142857142857144,0.04093567251461988
2010,Winter,COL,2,0.0,0.0,0.0,0.0
2010,Winter,CRO,37,0.0057692307692307696,0.0,0.011428571428571429,0.005847953216374269
2010,Winter,CYP,4,0.0,0.0,0.0,0.0
2010,Winter,CZE,172,0.01730769230769231,0.011494252873563218,0.0,0.04093567251461988
2010,Winter,DEN,23,0.0,0.0,0.0,0.0
2010,Winter,ESP,35,0.0,0.0,0.0,0.0
2010,Winter,EST,64,0.0019230769230769232,0.0,0.005714285714285714,0.0
2010,Winter,ETH,1,0.0,0.0,0.0,0.0
2010,Winter,FIN,146,0.09038461538461538,0.0,0.005714285714285714,0.26900584795321636
2010,Winter,FRA,196,0.026923076923076925,0.011494252873563218,0.03428571428571429,0.03508771929824561
2010,Winter,GBR,78,0.0019230769230769232,0.005747126436781609,0.0,0.0
2010,Winter,GEO,9,0.0,0.0,0.0,0.0
2010,Winter,GER,259,0.10384615384615385,0.08620689655172414,0.13714285714285715,0.08771929824561403
2010,Winter,GHA,1,0.0,0.0,0.0,0.0
2010,Winter,GRE,12,0.0,0.0,0.0,0.0
2010,Winter,HKG,3,0.0,0.0,0.0,0.0
2010,Winter,HUN,32,0.0,0.0,0.0,0.0
2010,Winter,IND,3,0.0,0.0,0.0,0.0
2010,Winter,IRI,7,0.0,0.0,0.0,0.0
2010,Winter,IRL,7,0.0,0.0,0.0,0.0
2010,Winter,ISL,7,0.0,0.0,0.0,0.0
2010,Winter,ISR,4,0.0,0.0,0.0,0.0
2010,Winter,ITA,208,0.009615384615384616,0.005747126436781609,0.005714285714285714,0.017543859649122806
2010,Winter,JAM,1,0.0,0.0,0.0,0.0
2010,Winter,JPN,153,0.013461538461538462,0.0,0.02857142857142857,0.011695906432748537
2010,Winter,KAZ,100,0.0019230769230769232,0.0,0.005714285714285714,0.0
2010,Winter,KGZ,3,0.0,0.0,0.0,0.0
2010,Winter,KOR,84,0.03461538461538462,0.034482758620689655,0.05714285714285714,0.011695906432748537
2010,Winter,LAT,81,0.0057692307692307696,0.0,0.017142857142857144,0.0
2010,Winter,LIB,6,0.0,0.0,0.0,0.0
2010,Winter,LIE,5,0.0,0.0,0.0,0.0
2010,Winter,LTU,13,0.0,0.0,0.0,0.0
2010,Winter,MAR,2,0.0,0.0,0.0,0.0
2010,Winter,MDA,11,0.0,0.0,0.0,0.0
2010,Winter,MEX,2,0.0,0.0,0.0,0.0
2010,Winter,MGL,2,0.0,0.0,0.0,0.0
2010,Winter,MKD,4,0.0,0.0,0.0,0.0
2010,Winter,MNE,2,0.0,0.0,0.0,0.0
2010,Winter,MON,6,0.0,0.0,0.0,0.0
2010,Winter,NED,65,0.021153846153846155,0.022988505747126436,0.005714285714285714,0.03508771929824561
2010,Winter,NEP,1,0.0,0.0,0.0,0.0
2010,Winter,NOR,190,0.075,0.09195402298850575,0.08,0.05263157894736842
2010,Winter,NZL,22,0.0,0.0,0.0,0.0
2010,Winter,PAK,1,0.0,0.0,0.0,0.0
2010,Winter,PER,5,0.0,0.0,0.0,0.0
2010,Winter,POL,106,0.015384615384615385,0.005747126436781609,0.017142857142857144,0.023391812865497075
2010,Winter,POR,1,0.0,0.0,0.0,0.0
2010,Winter,PRK,3,0.0,0.0,0.0,0.0
2010,Winter,ROU,49,0.0,0.0,0.0,0.0
2010,Winter,RSA,2,0.0,0.0,0.0,0.0
2010,Winter,RUS,279,0.04807692307692308,0.034482758620689655,0.02857142857142857,0.08187134502923976
2010,Winter,SEN,2,0.0,0.0,0.0,0.0
2010,Winter,SLO,107,0.0057692307692307696,0.0,0.011428571428571429,0.005847953216374269
2010,Winter,SMR,1,0.0,0.0,0.0,0.0
2010,Winter,SRB,15,0.0,0.0,0.0,0.0
2010,Winter,SUI,190,0.023076923076923078,0.034482758620689655,0.0,0.03508771929824561
2010,Winter,SVK,107,0.0057692307692307696,0.005747126436781609,0.005714285714285714,0.005847953216374269
2010,Winter,SWE,172,0.03461538461538462,0.06321839080459771,0.017142857142857144,0.023391812865497075
2010,Winter,TJK,4,0.0,0.0,0.0,0.0
2010,Winter,TPE,1,0.0,0.0,0.0,0.0
2010,Winter,TUR,9,0.0,0.0,0.0,0.0
2010,Winter,UKR,95,0.0,0.0,0.0,0.0
2010,Winter,USA,341,0.18653846153846154,0.06896551724137931,0.36,0.1286549707602339
2010,Winter,UZB,5,0.0,0.0,0.0,0.0
2012,Summer,AFG,6,0.0005151983513652757,0.0,0.0,0.0014727540500736377
2012,Summer,ALB,10,0.0,0.0,0.0,0.0
2012,Summer,ALG,39,0.0005151983513652757,0.0015822784810126582,0.0,0.0
2012,Summer,AND,6,0.0,0.0,0.0,0.0
2012,Summer,ANG,35,0.0,0.0,0.0,0.0
2012,Summer,ANT,4,0.0,0.0,0.0,0.0
2012,Summer,ARG,148,0.009788768675940238,0.0015822784810126582,0.023809523809523808,0.004418262150220913
2012,Summer,ARM,31,0.0015455950540958269,0.0,0.0015873015873015873,0.0029455081001472753
2012,Summer,ARU,4,0.0,0.0,0.0,0.0
2012,Summer,ASA,4,0.0,0.0,0.0,0.0
2012,Summer,AUS,514,0.05873261205564142,0.028481012658227847,0.05873015873015873,0.08689248895434462
2012,Summer,AUT,90,0.0,0.0,0.0,0.0
2012,Summer,AZE,59,0.005151983513652756,0.0031645569620253164,0.0031746031746031746,0.008836524300441826
2012,Summer,BAH,29,0.0020607934054611026,0.006329113924050633,0.0,0.0
2012,Summer,BAN,7,0.0,0.0,0.0,0.0
2012,Summer,BAR,8,0.0,0.0,0.0,0.0
2012,Summer,BDI,6,0.0,0.0,0.0,0.0
2012,Summer,BEL,142,0.0015455950540958269,0.0,0.0015873015873015873,0.0029455081001472753
2012,Summer,BEN,5,0.0,0.0,0.0,0.0
2012,Summer,BER,8,0.0,0.0,0.0,0.0
2012,Summer,BHU,2,0.0,0.0,0.0,0.0
2012,Summer,BIH,8,0.0,0.0,0.0,0.0
2012,Summer,BIZ,3,0.0,0.0,0.0,0.0
2012,Summer,BLR,185,0.01184956208140134,0.004746835443037975,0.01904761904761905,0.011782032400589101
2012,Summer,BOL,5,0.0,0.0,0.0,0.0
2012,Summer,BOT,4,0.0005151983513652757,0.0,0.0015873015873015873,0.0
2012,Summer,BRA,306,0.030396702730551263,0.022151898734177215,0.05396825396825397,0.016200294550810016
2012,Summer,BRN,14,0.0005151983513652757,0.0,0.0,0.0014727540500736377
2012,Summer,BRU,3,0.0,0.0,0.0,0.0
2012,Summer,BUL,75,0.0010303967027305513,0.0,0.0015873015873015873,0.0014727540500736377
2012,Summer,BUR,5,0.0,0.0,0.0,0.0
2012,Summer,CAF,6,0.0,0.0,0.0,0.0
2012,Summer,CAM,6,0.0,0.0,0.0,0.0
2012,Summer,CAN,354,0.02833590932509016,0.0015822784810126582,0.03333333333333333,0.048600883652430045
2012,Summer,CAY,7,0.0,0.0,0.0,0.0
2012,Summer,CGO,7,0.0,0.0,0.0,0.0
2012,Summer,CHA,2,0.0,0.0,0.0,0.0
2012,Summer,CHI,44,0.0,0.0,0.0,0.0
2012,Summer,CHN,479,0.06439979392065945,0.08860759493670886,0.06349206349206349,0.042709867452135494
2012,Summer,CIV,10,0.0,0.0,0.0,0.0
2012,Summer,CMR,32,0.0,0.0,0.0,0.0
2012,Summer,COD,4,0.0,0.0,0.0,0.0
2012,Summer,COK,9,0.0,0.0,0.0,0.0
2012,Summer,COL,120,0.004121586810922205,0.0015822784810126582,0.004761904761904762,0.005891016200294551
2012,Summer,COM,3,0.0,0.0,0.0,0.0
2012,Summer,CPV,3,0.0,0.0,0.0,0.0
2012,Summer,CRC,11,0.0,0.0,0.0,0.0
2012,Summer,CRO,118,0.018031942297784646,0.023734177215189875,0.006349206349206349,0.023564064801178203
2012,Summer,CUB,118,0.0072127769191138585,0.007911392405063292,0.004761904761904762,0.008836524300441826
2012,Summer,CYP,13,0.0005151983513652757,0.0,0.0015873015873015873,0.0
2012,Summer,CZE,159,0.0072127769191138585,0.006329113924050633,0.006349206349206349,0.008836524300441826
2012,Summer,DEN,149,0.00824317362184441,0.004746835443037975,0.007936507936507936,0.011782032400589101
2012,Summer,DJI,4,0.0,0.0,0.0,0.0
2012,Summer,DMA,2,0.0,0.0,0.0,0.0
2012,Summer,DOM,36,0.0010303967027305513,0.0015822784810126582,0.0015873015873015873,0.0
2012,Summer,ECU,36,0.0,0.0,0.0,0.0
2012,Summer,EGY,132,0.0010303967027305513,0.0,0.0031746031746031746,0.0
2012,Summer,ERI,12,0.0,0.0,0.0,0.0
2012,Summer,ESA,11,0.0,0.0,0.0,0.0
2012,Summer,ESP,339,0.03245749613601236,0.007911392405063292,0.05238095238095238,0.036818851251840944
2012,Summer,EST,36,0.0010303967027305513,0.0,0.0015873015873015873,0.0014727540500736377
2012,Summer,ETH,34,0.0036063884595569293,0.004746835443037975,0.0015873015873015873,0.004418262150220913
2012,Summer,FIJ,9,0.0,0.0,0.0,0.0
2012,Summer,FIN,69,0.002575991756826378,0.0,0.0015873015873015873,0.005891016200294551
2012,Summer,FRA,426,0.0422462648119526,0.04746835443037975,0.047619047619047616,0.03240058910162003
2012,Summer,FSM,6,0.0,0.0,0.0,0.0
2012,Summer,GAB,21,0.0005151983513652757,0.0,0.0015873015873015873,0.0
2012,Summer,GAM,2,0.0,0.0,0.0,0.0
2012,Summer,GBR,684,0.06491499227202473,0.0759493670886076,0.047619047619047616,0.07069219440353461
2012,Summer,GBS,4,0.0,0.0,0.0,0.0
2012,Summer,GEO,36,0.0036063884595569293,0.0015822784810126582,0.004761904761904762,0.004418262150220913
2012,Summer,GEQ,2,0.0,0.0,0.0,0.0
2012,Summer,GER,510,0.04842864502833591,0.07120253164556962,0.04285714285714286,0.03240058910162003
2012,Summer,GHA,7,0.0,0.0,0.0,0.0
2012,Summer,GRE,115,0.0015455950540958269,0.0,0.0,0.004418262150220913
2012,Summer,GRN,8,0.0005151983513652757,0.0015822784810126582,0.0,0.0
2012,Summer,GUA,24,0.0005151983513652757,0.0,0.0015873015873015873,0.0
